113	-0.80124546	-0.833547164	0.055362932	0.024067358	0.099886472	0.103290178	-0.002014877	-0.002530605	-0.722516826	-0.730256985	0.025757135	0.021536753
114	-0.83061414	-0.868549198	0.032170458	0.017596251	0.103649835	0.104956426	-0.002555115	-0.006226083	-0.760523438	-0.763592772	0.013655379	0.011370169
115	-0.860038948	-0.895824072	0.020185998	0.017301949	0.109877264	0.1115617	-0.0051402	-0.004444765	-0.785018512	-0.784262372	0.010056438	0.012857184
116	-0.889601339	-0.928614778	0.027372985	0.026881928	0.123286435	0.140559258	-0.012995359	-0.010716637	-0.807022634	-0.788055519	0.017210865	0.016165291
117	-0.940798282	-0.992397546	0.049351596	0.084635914	0.151835656	0.184825224	-0.028221508	-0.070708607	-0.842305356	-0.807572322	0.033618604	0.013927307
118	-0.950221053	-0.818880059	0.267301971	0.328882744	0.18972118	0.102692219	-0.134443288	-0.189578314	-0.83616105	-0.71618784	0.198912491	0.13930443
119	-0.630076984	-0.605136645	0.212394034	0.119156746	0.067193998	0.028765526	-0.196489804	-0.165575204	-0.580118804	-0.576371119	0.120475681	-0.046418458
120	-0.568232194	-0.592266993	0.015336283	-0.046577943	0.000131277	-0.016982369	-0.19055309	-0.163137414	-0.549788047	-0.609249362	-0.065056356	-0.209715356
121	-0.62368565	-0.70531863	-0.181492201	-0.272196685	-0.066903224	-0.064896602	-0.196394302	-0.181013886	-0.629703013	-0.770215232	-0.254258004	-0.453210571
122	-0.932899305	-1.030959935	-0.245880865	-0.154592315	-0.189277301	-0.188094785	-0.13431928	-0.116360147	-0.969542769	-1.21905472	-0.294060992	-0.270952462
123	-0.935218868	-0.965304595	-0.041062744	-0.032209343	-0.151393293	-0.155539061	-0.028203318	-0.021570426	-0.961361512	-1.120843656	-0.05728015	-0.053779769
124	-0.89710032	-0.935724844	-0.019055873	-0.013286655	-0.122867003	-0.118114304	-0.012989185	-0.004025549	-0.905852083	-1.053839147	-0.032680836	-0.017312204
125	-0.882712709	-0.923474882	-0.00880394	-0.007738422	-0.109469309	-0.105751477	-0.005138537	-0.006274267	-0.881810191	-1.029226359	-0.034322206	-0.014012689
126	-0.875821778	-0.917475779	-0.009726562	-0.005559482	-0.103250601	-0.104186646	-0.00254838	-0.004050087	-0.88188128	-1.021662425	-0.05773836	-0.009609569
127	-0.868456201	-0.91410705	-0.018526045	-0.00462646	-0.099470041	-0.100489692	-0.001980695	-0.000161994	-0.896601221	-1.014596742	-0.076076219	-0.004788454
128	-0.872550408	-0.911867484	-0.029728036	-0.004211096	-0.09784988	-0.096730181	-0.001314769	-0.000336335	-0.918971766	-1.008597665	-0.087690536	-0.00454743
129	-0.881670817	-0.910040353	-0.036904785	-0.004081819	-0.096531273	-0.096472205	-0.000692047	-0.001549778	-0.944899769	-1.006512558	-0.093084135	-0.005631597
130	-0.899261865	-0.908260109	-0.038142926	-0.004116563	-0.095957103	-0.097035771	0.000288111	-0.000755837	-0.976050674	-1.00529588	-0.089637919	-0.0048724
131	-0.918448449	-0.906207411	-0.028003985	-0.00426	-0.095465156	-0.09616149	-0.000157494	0.000127267	-1.010289344	-1.002368901	-0.078551813	-0.004132733
132	-0.914604359	-0.903760701	-0.012776024	-0.0045053	-0.095364794	-0.095412798	-0.000146386	-0.000328219	-1.025829382	-0.999173499	-0.050209177	-0.004833519
133	-0.907074578	-0.900548531	-0.005864101	-0.004936035	-0.09508543	-0.095742415	0.00013126	-0.000732033	-1.02249257	-0.996290946	-0.022050588	-0.005668068
134	-0.903253505	-0.896186056	-0.006214609	-0.005678046	-0.094975565	-0.096018452	-5.54E-05	-0.000380784	-1.012000616	-0.992204508	-0.012706085	-0.00605883
135	-0.897373539	-0.889872875	-0.003503994	-0.000461056	-0.095072047	-0.095749459	-5.27E-06	0.000557222	-1.002261585	-0.985622335	-0.007012812	9.62E-05
136	-0.886763256	-0.880460573	-0.005657149	-0.002532932	-0.094933013	-0.095569205	1.48E-06	0.000405283	-0.989652092	-0.976029778	-0.007877217	-0.002127649
137	-0.876537433	-0.865377966	-0.007969687	-0.006252473	-0.095101951	-0.095664568	-0.000133531	0.000245066	-0.978611611	-0.961042534	-0.009262409	-0.006007407
138	-0.853522342	-0.839951257	-0.012006977	-0.013274965	-0.09517289	-0.09592971	7.98E-05	0.000232576	-0.954691746	-0.935880967	-0.012597484	-0.01304239
139	-0.816990698	-0.794404173	-0.023714018	-0.027440751	-0.095125248	-0.096205248	0.000108737	0.000506092	-0.917369632	-0.890609421	-0.024163196	-0.026934659
140	-0.750708344	-0.705822156	-0.047467457	-0.061489895	-0.095502505	-0.096139242	-0.000272496	0.000832803	-0.850993003	-0.801961399	-0.048029201	-0.060657091
141	-0.603586222	-0.495781194	-0.112028516	-0.154435267	-0.095776137	-0.096207798	0.000382885	0.000503661	-0.703105545	-0.591988992	-0.11246542	-0.153931606
142	-0.231889878	-0.122987464	-0.164735148	-0.099101879	-0.096528866	-0.097704028	0.000786208	0.000239312	-0.330027395	-0.220691492	-0.164960479	-0.098862567
143	-0.043360449	-0.025953965	-0.043023655	-0.027866126	-0.097399823	-0.099822237	0.001174962	0.001743025	-0.14121511	-0.125776203	-0.042220478	-0.026123101
144	0.008671495	0.015959606	-0.021509541	-0.024704605	-0.099579623	-0.100937957	0.001401119	0.0034475	-0.090875187	-0.08497835	-0.020289212	-0.021257105
145	0.064164134	0.092161603	-0.047151041	-0.077505759	-0.102995525	-0.10548366	0.002854161	0.002728221	-0.038333313	-0.013322057	-0.044522869	-0.074777538
146	0.268528095	0.431271557	-0.181824494	-0.197276637	-0.110629316	-0.122255921	0.007597119	0.007788492	0.158884793	0.309015636	-0.174542274	-0.189488144
147	0.678327028	0.748763272	-0.155700484	-0.157095979	-0.127118521	-0.146964295	0.016559483	0.045297245	0.552730613	0.601798977	-0.140960539	-0.111798734
148	0.833855732	0.66740856	-0.306400354	-0.306738235	-0.146546949	-0.087182295	0.081955337	0.111101954	0.693318886	0.580226265	-0.234820623	-0.195636281
149	0.586528642	0.551587611	-0.249862607	-0.104915969	-0.06667493	-0.044599971	0.110092118	0.087713546	0.517734552	0.50698764	-0.158502304	-0.017202424
150	0.543085038	0.566529541	-0.053655009	0.055613468	-0.029366394	-0.021633617	0.095182399	0.078331936	0.505662242	0.544895924	0.019780151	0.133945404
151	0.60227682	0.707486646	0.143922725	0.276675268	0.000314147	-0.00223794	0.086151907	0.076498563	0.585985482	0.705248706	0.204020329	0.35317383
152	0.90066214	1.005136741	0.219703635	0.124325992	0.042763127	0.04047463	0.052272592	0.044713162	0.906910053	1.045611371	0.252681998	0.169039154
153	0.91445917	0.946131649	0.033219748	0.026441845	0.024332738	0.025246312	0.011669381	0.007555211	0.907003343	0.971377961	0.041820383	0.033997057
154	0.885974086	0.923473795	0.014084236	0.010745654	0.012339811	0.009029741	0.005416312	0.001345391	0.869590189	0.932503536	0.019527816	0.012091045
155	0.876802057	0.915079601	0.004499001	0.006126581	0.006542383	0.004282135	0.002331966	0.00275963	0.856025063	0.919361737	0.00937934	0.00888621
156	0.874658992	0.911928548	0.004954034	0.004358042	0.003826019	0.003828533	0.001187923	0.001545984	0.850204848	0.915757081	0.011499029	0.005904026
157	0.873182391	0.910798017	0.007890074	0.003580492	0.002276609	0.002035364	0.000852506	-0.000215225	0.847064476	0.912833381	0.021770308	0.003365267
158	0.873426783	0.910655019	0.011472446	0.003267975	0.001528745	0.000361835	0.000531666	3.41E-05	0.855163686	0.911016854	0.031568193	0.003302102
159	0.874596518	0.91073564	0.016304617	0.003168376	0.000969259	0.000390432	0.00032691	5.98E-04	0.866131984	0.911126072	0.036993993	0.003766162
160	0.886178118	0.910930933	0.020246287	0.003174076	0.000625245	0.000659794	-2.71E-05	0.000140892	0.884674792	0.911590727	0.03711417	0.003314968
161	0.900267303	0.910956174	0.015913795	0.003232358	0.000537873	0.000179819	0.000104187	-0.00025808	0.904796057	0.911135993	0.025936796	0.002974278
162	0.900118717	0.91085385	0.006969873	0.003335097	0.000453318	-0.000158966	4.64E-05	3.75E-05	0.90282458	0.910694884	0.010405504	0.003372633
163	0.897791969	0.910443601	0.001844277	0.00345982	0.000325995	8.16E-05	-2.69E-06	2.23E-04	0.898421449	0.910525242	0.00335225	0.003682734
164	0.896107216	0.909811208	0.002560224	0.003537517	0.000346676	2.03E-04	4.25E-05	-3.25E-05	0.895769419	0.910013799	0.003310992	0.003505028
165	0.895657682	0.908847986	6.24E-05	-0.002612085	0.000319891	-3.16E-05	-2.08E-05	-1.39E-04	0.894653562	0.908816383	0.000332877	-0.002751545
166	0.891952453	0.907570437	0.00019763	-0.002493869	0.000289232	-1.11E-04	2.45E-05	5.39E-05	0.890531936	0.907459618	0.000362034	-0.002439946
167	0.890717436	0.90584126	0.002052744	-0.002271903	0.000332788	5.76E-05	1.48E-05	1.02E-04	0.889178014	0.905898818	0.002088376	-0.002169845
168	0.888934167	0.903623233	0.000591707	-0.001985807	0.000305941	8.75E-05	1.15E-05	-5.08E-05	0.887207	0.903710693	0.000630449	-0.002036626
169	0.886338498	0.900667392	0.000795258	-0.001550597	0.000303957	-4.83E-05	1.48E-05	-7.07E-05	0.884543077	0.900619065	0.000822763	-0.001621327
170	0.883924902	0.89660524	0.005136196	-0.000899643	0.000320701	-5.94E-05	-5.64E-06	4.80E-05	0.882140619	0.896545853	0.005091355	-0.000851603
